#tpm4_we.dat - Based on 'occ_start_states' tab in CREST Domestic Electricity Demand Model 1.0d by Ian Richardson http://homepages.lboro.ac.uk/~eliwr/
Columns tab delimited - Data starts on line 23 of file.

Active Occupancy Model

Transition Probability Matrix

Four resident house
Weekend

Col 0 - Ten minute period number
Col 1 - Active occupant count in time period
Col 2 - Probability of transition to zero active occupants in next time period
Col 3 - Probability of transition to one active occupant in next time period
Col 4 - Probability of transition to two active occupants in next time period
Col 5 - Probability of transition to three active occupants in next time period
Col 6 - Probability of transition to four active occupants in next time period
Col 7 - Probability of transition to five active occupants in next time period
Col 8 - Probability of transition to six active occupants in next time period



36	1	0.150	0.800	0.050	0.000	0.000	0.000	0.000
36	2	0.000	0.000	1.000	0.000	0.000	0.000	0.000
36	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
36	4	0.000	1.000	0.000	0.000	0.000	0.000	0.000
36	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
36	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
37	0	0.973	0.027	0.000	0.000	0.000	0.000	0.000
37	1	0.107	0.821	0.071	0.000	0.000	0.000	0.000
37	2	0.000	0.000	0.750	0.000	0.250	0.000	0.000
37	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
37	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
37	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
37	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
38	0	0.978	0.022	0.000	0.000	0.000	0.000	0.000
38	1	0.118	0.794	0.088	0.000	0.000	0.000	0.000
38	2	0.000	0.400	0.600	0.000	0.000	0.000	0.000
38	3	0.000	0.000	0.000	0.000	0.000	0.000	0.000
38	4	0.000	0.000	0.000	1.000	0.000	0.000	0.000
38	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
38	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
39	0	0.952	0.045	0.003	0.000	0.000	0.000	0.000
39	1	0.132	0.737	0.079	0.053	0.000	0.000	0.000
39	2	0.000	0.333	0.667	0.000	0.000	0.000	0.000
39	3	0.000	0.000	1.000	0.000	0.000	0.000	0.000
39	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
39	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
39	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
40	0	0.971	0.026	0.003	0.000	0.000	0.000	0.000
40	1	0.125	0.833	0.042	0.000	0.000	0.000	0.000
40	2	0.000	0.111	0.889	0.000	0.000	0.000	0.000
40	3	0.000	0.000	0.000	1.000	0.000	0.000	0.000
40	4	0.000	0.000	0.000	0.000	0.000	0.000	0.000
40	5	0.000	0.000	0.000	0.000	0.000	0.000	0.000
40	6	0.000	0.000	0.000	0.000	0.000	0.000	0.000
